“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 121.00, KL: 522.86, MAE: 6.32321, Word Loss: 91.79, Topo Loss: 20.32, Assm Loss: 8.89, Pred Loss: 45.39, Word: 28.02, Topo: 84.55, Assm: 55.35, PNorm: 103.31, GNorm: 50.00
[Train][24600] Alpha: 0.000, Beta: 0.000, Loss: 2.96, KL: 2910.82, MAE: 0.85625, Word Loss: 1.94, Topo Loss: 0.59, Assm Loss: 0.43, Pred Loss: 0.84, Word: 97.86, Topo: 99.65, Assm: 98.51, PNorm: 339.56, GNorm: 45.93
[Train][24700] Alpha: 0.000, Beta: 0.000, Loss: 2.86, KL: 2921.41, MAE: 0.83050, Word Loss: 1.93, Topo Loss: 0.54, Assm Loss: 0.39, Pred Loss: 0.78, Word: 97.82, Topo: 99.69, Assm: 98.54, PNorm: 340.03, GNorm: 50.00
[Train][24800] Alpha: 0.000, Beta: 0.000, Loss: 3.87, KL: 2927.75, MAE: 0.78055, Word Loss: 2.22, Topo Loss: 0.57, Assm Loss: 1.08, Pred Loss: 0.72, Word: 97.70, Topo: 99.67, Assm: 98.11, PNorm: 340.47, GNorm: 44.95
[Train][24900] Alpha: 0.000, Beta: 0.000, Loss: 2.93, KL: 2933.70, MAE: 0.83829, Word Loss: 1.99, Topo Loss: 0.54, Assm Loss: 0.40, Pred Loss: 0.79, Word: 97.82, Topo: 99.66, Assm: 98.61, PNorm: 340.97, GNorm: 42.76
[Train][25000] Alpha: 0.000, Beta: 0.000, Loss: 2.92, KL: 2937.67, MAE: 0.81913, Word Loss: 1.94, Topo Loss: 0.58, Assm Loss: 0.40, Pred Loss: 0.76, Word: 97.91, Topo: 99.67, Assm: 98.55, PNorm: 341.43, GNorm: 34.62
[Train][25100] Alpha: 0.000, Beta: 0.000, Loss: 3.00, KL: 2936.82, MAE: 0.78064, Word Loss: 2.08, Topo Loss: 0.52, Assm Loss: 0.41, Pred Loss: 0.70, Word: 97.67, Topo: 99.69, Assm: 98.41, PNorm: 341.84, GNorm: 39.96
[Train][25200] Alpha: 0.000, Beta: 0.000, Loss: 2.80, KL: 2936.19, MAE: 0.80142, Word Loss: 1.98, Topo Loss: 0.51, Assm Loss: 0.31, Pred Loss: 0.73, Word: 97.76, Topo: 99.70, Assm: 98.86, PNorm: 342.25, GNorm: 50.00
[Train][25300] Alpha: 0.000, Beta: 0.000, Loss: 3.16, KL: 2946.65, MAE: 0.82998, Word Loss: 2.36, Topo Loss: 0.51, Assm Loss: 0.29, Pred Loss: 0.76, Word: 97.63, Topo: 99.69, Assm: 98.81, PNorm: 342.68, GNorm: 50.00
[Train][25400] Alpha: 0.000, Beta: 0.000, Loss: 2.98, KL: 2877.52, MAE: 0.88092, Word Loss: 2.03, Topo Loss: 0.56, Assm Loss: 0.39, Pred Loss: 0.91, Word: 97.78, Topo: 99.65, Assm: 98.50, PNorm: 343.16, GNorm: 50.00
[Train][25500] Alpha: 0.000, Beta: 0.000, Loss: 3.06, KL: 2899.95, MAE: 0.84172, Word Loss: 2.09, Topo Loss: 0.48, Assm Loss: 0.49, Pred Loss: 0.80, Word: 97.67, Topo: 99.71, Assm: 98.13, PNorm: 343.66, GNorm: 44.72
[Train][25600] Alpha: 0.000, Beta: 0.000, Loss: 2.95, KL: 2935.14, MAE: 0.86904, Word Loss: 2.08, Topo Loss: 0.49, Assm Loss: 0.38, Pred Loss: 0.87, Word: 97.68, Topo: 99.70, Assm: 98.45, PNorm: 344.09, GNorm: 37.98
[Train][25700] Alpha: 0.000, Beta: 0.000, Loss: 2.96, KL: 2934.84, MAE: 0.77577, Word Loss: 2.04, Topo Loss: 0.55, Assm Loss: 0.37, Pred Loss: 0.68, Word: 97.74, Topo: 99.68, Assm: 98.79, PNorm: 344.52, GNorm: 31.78
[Train][25800] Alpha: 0.000, Beta: 0.000, Loss: 2.77, KL: 2915.63, MAE: 0.83480, Word Loss: 1.96, Topo Loss: 0.47, Assm Loss: 0.34, Pred Loss: 0.80, Word: 97.72, Topo: 99.71, Assm: 98.75, PNorm: 344.98, GNorm: 50.00
[Train][25900] Alpha: 0.000, Beta: 0.000, Loss: 3.23, KL: 2906.70, MAE: 0.77616, Word Loss: 2.32, Topo Loss: 0.54, Assm Loss: 0.37, Pred Loss: 0.68, Word: 97.58, Topo: 99.70, Assm: 98.88, PNorm: 345.39, GNorm: 50.00
[Train][26000] Alpha: 0.000, Beta: 0.000, Loss: 3.00, KL: 2905.96, MAE: 0.82803, Word Loss: 2.16, Topo Loss: 0.48, Assm Loss: 0.35, Pred Loss: 0.79, Word: 97.63, Topo: 99.72, Assm: 98.69, PNorm: 345.81, GNorm: 43.94
[Train][26100] Alpha: 0.000, Beta: 0.000, Loss: 2.96, KL: 2974.64, MAE: 0.93901, Word Loss: 1.95, Topo Loss: 0.58, Assm Loss: 0.43, Pred Loss: 1.00, Word: 97.93, Topo: 99.66, Assm: 98.43, PNorm: 346.26, GNorm: 44.08
[Train][26200] Alpha: 0.000, Beta: 0.000, Loss: 2.76, KL: 2885.68, MAE: 0.81238, Word Loss: 1.81, Topo Loss: 0.51, Assm Loss: 0.44, Pred Loss: 0.78, Word: 97.93, Topo: 99.69, Assm: 98.31, PNorm: 346.71, GNorm: 38.41
[Train][26300] Alpha: 0.000, Beta: 0.000, Loss: 3.28, KL: 2923.61, MAE: 0.88561, Word Loss: 2.32, Topo Loss: 0.55, Assm Loss: 0.41, Pred Loss: 0.91, Word: 97.54, Topo: 99.67, Assm: 98.56, PNorm: 347.19, GNorm: 50.00
[Train][26400] Alpha: 0.000, Beta: 0.000, Loss: 2.89, KL: 2930.36, MAE: 0.82814, Word Loss: 2.01, Topo Loss: 0.50, Assm Loss: 0.38, Pred Loss: 0.80, Word: 97.83, Topo: 99.71, Assm: 98.56, PNorm: 347.65, GNorm: 50.00
[Train][26500] Alpha: 0.000, Beta: 0.000, Loss: 3.16, KL: 2889.78, MAE: 0.82072, Word Loss: 1.99, Topo Loss: 0.72, Assm Loss: 0.44, Pred Loss: 0.78, Word: 97.74, Topo: 99.60, Assm: 98.54, PNorm: 348.18, GNorm: 50.00
[Train][26600] Alpha: 0.000, Beta: 0.000, Loss: 2.83, KL: 2951.08, MAE: 0.87968, Word Loss: 1.87, Topo Loss: 0.63, Assm Loss: 0.34, Pred Loss: 0.89, Word: 97.92, Topo: 99.62, Assm: 98.76, PNorm: 348.58, GNorm: 47.03
[Train][26700] Alpha: 0.000, Beta: 0.000, Loss: 2.95, KL: 2936.61, MAE: 0.87850, Word Loss: 1.95, Topo Loss: 0.64, Assm Loss: 0.36, Pred Loss: 0.87, Word: 97.76, Topo: 99.61, Assm: 98.63, PNorm: 349.08, GNorm: 49.93
[Train][26800] Alpha: 0.000, Beta: 0.000, Loss: 3.12, KL: 2879.38, MAE: 0.85547, Word Loss: 2.13, Topo Loss: 0.66, Assm Loss: 0.33, Pred Loss: 0.83, Word: 97.66, Topo: 99.61, Assm: 98.76, PNorm: 349.57, GNorm: 37.40
[Train][26900] Alpha: 0.000, Beta: 0.000, Loss: 2.96, KL: 2981.91, MAE: 0.81070, Word Loss: 2.15, Topo Loss: 0.49, Assm Loss: 0.32, Pred Loss: 0.74, Word: 97.67, Topo: 99.71, Assm: 98.88, PNorm: 350.01, GNorm: 49.41
[Train][27000] Alpha: 0.000, Beta: 0.000, Loss: 2.83, KL: 2944.12, MAE: 0.84537, Word Loss: 2.10, Topo Loss: 0.46, Assm Loss: 0.27, Pred Loss: 0.82, Word: 97.67, Topo: 99.72, Assm: 98.77, PNorm: 350.42, GNorm: 45.07
[Train][27100] Alpha: 0.000, Beta: 0.000, Loss: 3.15, KL: 2941.65, MAE: 0.90564, Word Loss: 2.18, Topo Loss: 0.49, Assm Loss: 0.48, Pred Loss: 0.94, Word: 97.76, Topo: 99.68, Assm: 98.21, PNorm: 350.86, GNorm: 50.00
[Train][27200] Alpha: 0.000, Beta: 0.000, Loss: 2.98, KL: 2937.45, MAE: 0.84175, Word Loss: 1.93, Topo Loss: 0.54, Assm Loss: 0.50, Pred Loss: 0.83, Word: 97.92, Topo: 99.67, Assm: 98.35, PNorm: 351.43, GNorm: 42.95
[Train][27300] Alpha: 0.000, Beta: 0.000, Loss: 3.23, KL: 2957.11, MAE: 0.78221, Word Loss: 2.09, Topo Loss: 0.74, Assm Loss: 0.40, Pred Loss: 0.73, Word: 97.82, Topo: 99.67, Assm: 98.60, PNorm: 351.86, GNorm: 36.05
[Train][27400] Alpha: 0.000, Beta: 0.000, Loss: 2.87, KL: 3017.46, MAE: 0.77789, Word Loss: 1.99, Topo Loss: 0.49, Assm Loss: 0.39, Pred Loss: 0.70, Word: 97.98, Topo: 99.71, Assm: 98.59, PNorm: 352.28, GNorm: 34.55
[Train][27500] Alpha: 0.000, Beta: 0.000, Loss: 2.78, KL: 2973.75, MAE: 0.83649, Word Loss: 1.86, Topo Loss: 0.57, Assm Loss: 0.35, Pred Loss: 0.81, Word: 97.89, Topo: 99.68, Assm: 98.79, PNorm: 352.72, GNorm: 49.01
[Train][27600] Alpha: 0.000, Beta: 0.000, Loss: 2.87, KL: 2962.12, MAE: 0.74702, Word Loss: 2.04, Topo Loss: 0.49, Assm Loss: 0.33, Pred Loss: 0.65, Word: 97.73, Topo: 99.66, Assm: 98.76, PNorm: 353.15, GNorm: 50.00
[Train][27700] Alpha: 0.000, Beta: 0.000, Loss: 2.80, KL: 2962.26, MAE: 0.84449, Word Loss: 1.94, Topo Loss: 0.47, Assm Loss: 0.40, Pred Loss: 0.82, Word: 97.84, Topo: 99.74, Assm: 98.59, PNorm: 353.57, GNorm: 50.00
[Train][27800] Alpha: 0.000, Beta: 0.000, Loss: 2.85, KL: 2990.61, MAE: 0.84442, Word Loss: 1.93, Topo Loss: 0.46, Assm Loss: 0.46, Pred Loss: 0.82, Word: 97.94, Topo: 99.73, Assm: 98.23, PNorm: 354.06, GNorm: 50.00
[Train][27900] Alpha: 0.000, Beta: 0.000, Loss: 2.77, KL: 2926.94, MAE: 0.86799, Word Loss: 1.77, Topo Loss: 0.46, Assm Loss: 0.54, Pred Loss: 0.86, Word: 98.09, Topo: 99.72, Assm: 97.99, PNorm: 354.59, GNorm: 30.65
[Train][28000] Alpha: 0.000, Beta: 0.000, Loss: 2.99, KL: 2960.17, MAE: 0.80298, Word Loss: 1.86, Topo Loss: 0.55, Assm Loss: 0.58, Pred Loss: 0.75, Word: 98.01, Topo: 99.68, Assm: 98.18, PNorm: 355.10, GNorm: 37.66
[Train][28100] Alpha: 0.000, Beta: 0.000, Loss: 2.85, KL: 3000.85, MAE: 0.93125, Word Loss: 1.89, Topo Loss: 0.47, Assm Loss: 0.49, Pred Loss: 0.99, Word: 97.86, Topo: 99.69, Assm: 98.40, PNorm: 355.53, GNorm: 50.00
[Train][28200] Alpha: 0.000, Beta: 0.000, Loss: 2.73, KL: 2972.80, MAE: 0.84140, Word Loss: 1.81, Topo Loss: 0.53, Assm Loss: 0.39, Pred Loss: 0.82, Word: 98.02, Topo: 99.66, Assm: 98.53, PNorm: 355.98, GNorm: 50.00
[Train][28300] Alpha: 0.000, Beta: 0.000, Loss: 3.00, KL: 2972.91, MAE: 0.86692, Word Loss: 2.02, Topo Loss: 0.58, Assm Loss: 0.39, Pred Loss: 0.86, Word: 97.78, Topo: 99.69, Assm: 98.67, PNorm: 356.45, GNorm: 41.12
[Train][28400] Alpha: 0.000, Beta: 0.000, Loss: 2.64, KL: 2992.99, MAE: 0.87568, Word Loss: 1.92, Topo Loss: 0.43, Assm Loss: 0.28, Pred Loss: 0.88, Word: 97.87, Topo: 99.75, Assm: 98.91, PNorm: 356.85, GNorm: 50.00
[Train][28500] Alpha: 0.000, Beta: 0.000, Loss: 2.83, KL: 2987.94, MAE: 0.86498, Word Loss: 1.96, Topo Loss: 0.48, Assm Loss: 0.39, Pred Loss: 0.84, Word: 97.87, Topo: 99.71, Assm: 98.69, PNorm: 357.29, GNorm: 37.81
[Train][28600] Alpha: 0.000, Beta: 0.000, Loss: 3.06, KL: 3014.60, MAE: 0.85832, Word Loss: 2.07, Topo Loss: 0.56, Assm Loss: 0.42, Pred Loss: 0.86, Word: 97.80, Topo: 99.69, Assm: 98.24, PNorm: 357.72, GNorm: 42.50
[Train][28700] Alpha: 0.000, Beta: 0.000, Loss: 2.73, KL: 2996.63, MAE: 0.91287, Word Loss: 1.88, Topo Loss: 0.43, Assm Loss: 0.42, Pred Loss: 0.98, Word: 98.01, Topo: 99.71, Assm: 98.51, PNorm: 358.09, GNorm: 50.00
[Train][28800] Alpha: 0.000, Beta: 0.000, Loss: 2.70, KL: 3003.20, MAE: 1.00763, Word Loss: 1.90, Topo Loss: 0.42, Assm Loss: 0.38, Pred Loss: 1.10, Word: 97.93, Topo: 99.76, Assm: 98.55, PNorm: 358.50, GNorm: 29.55
[Train][28900] Alpha: 0.000, Beta: 0.000, Loss: 2.53, KL: 3015.86, MAE: 0.77747, Word Loss: 1.72, Topo Loss: 0.42, Assm Loss: 0.39, Pred Loss: 0.71, Word: 97.98, Topo: 99.75, Assm: 98.67, PNorm: 358.89, GNorm: 44.71
[Train][29000] Alpha: 0.000, Beta: 0.000, Loss: 2.73, KL: 2997.44, MAE: 0.92226, Word Loss: 1.91, Topo Loss: 0.47, Assm Loss: 0.35, Pred Loss: 0.99, Word: 97.94, Topo: 99.68, Assm: 98.77, PNorm: 359.29, GNorm: 50.00
[Train][29100] Alpha: 0.000, Beta: 0.000, Loss: 2.84, KL: 3033.46, MAE: 0.82487, Word Loss: 1.96, Topo Loss: 0.57, Assm Loss: 0.31, Pred Loss: 0.78, Word: 97.85, Topo: 99.65, Assm: 98.86, PNorm: 359.70, GNorm: 31.72
[Train][29200] Alpha: 0.000, Beta: 0.000, Loss: 2.87, KL: 3053.02, MAE: 0.84302, Word Loss: 2.03, Topo Loss: 0.53, Assm Loss: 0.31, Pred Loss: 0.82, Word: 97.85, Topo: 99.72, Assm: 98.66, PNorm: 360.13, GNorm: 36.36
[Train][29300] Alpha: 0.000, Beta: 0.000, Loss: 2.86, KL: 3055.97, MAE: 0.94185, Word Loss: 2.03, Topo Loss: 0.50, Assm Loss: 0.33, Pred Loss: 1.01, Word: 97.86, Topo: 99.72, Assm: 98.71, PNorm: 360.59, GNorm: 40.17
[Train][29400] Alpha: 0.000, Beta: 0.000, Loss: 2.71, KL: 3017.09, MAE: 0.96071, Word Loss: 1.92, Topo Loss: 0.41, Assm Loss: 0.38, Pred Loss: 1.08, Word: 97.84, Topo: 99.73, Assm: 98.63, PNorm: 361.03, GNorm: 46.89
[Train][29500] Alpha: 0.000, Beta: 0.000, Loss: 2.84, KL: 3035.80, MAE: 0.89856, Word Loss: 1.84, Topo Loss: 0.58, Assm Loss: 0.42, Pred Loss: 0.95, Word: 97.98, Topo: 99.67, Assm: 98.50, PNorm: 361.51, GNorm: 45.90
[Train][29600] Alpha: 0.000, Beta: 0.000, Loss: 2.74, KL: 3002.09, MAE: 0.84608, Word Loss: 1.84, Topo Loss: 0.54, Assm Loss: 0.36, Pred Loss: 0.82, Word: 97.90, Topo: 99.69, Assm: 98.63, PNorm: 361.90, GNorm: 33.89
[Train][29700] Alpha: 0.000, Beta: 0.000, Loss: 2.76, KL: 3023.36, MAE: 0.88906, Word Loss: 1.96, Topo Loss: 0.39, Assm Loss: 0.41, Pred Loss: 0.92, Word: 97.86, Topo: 99.76, Assm: 98.55, PNorm: 362.31, GNorm: 50.00
[Train][29800] Alpha: 0.000, Beta: 0.000, Loss: 2.58, KL: 3050.86, MAE: 0.85676, Word Loss: 1.71, Topo Loss: 0.49, Assm Loss: 0.38, Pred Loss: 0.83, Word: 98.15, Topo: 99.73, Assm: 98.80, PNorm: 362.76, GNorm: 23.01
[Train][29900] Alpha: 0.000, Beta: 0.000, Loss: 2.62, KL: 3060.24, MAE: 0.86890, Word Loss: 1.79, Topo Loss: 0.41, Assm Loss: 0.42, Pred Loss: 0.87, Word: 98.03, Topo: 99.75, Assm: 98.65, PNorm: 363.17, GNorm: 44.60
[Train][30000] Alpha: 0.000, Beta: 0.000, Loss: 2.39, KL: 2988.36, MAE: 0.98625, Word Loss: 1.68, Topo Loss: 0.36, Assm Loss: 0.35, Pred Loss: 1.10, Word: 98.15, Topo: 99.76, Assm: 98.61, PNorm: 363.57, GNorm: 50.00
[Train][30100] Alpha: 0.000, Beta: 0.000, Loss: 2.58, KL: 3070.38, MAE: 0.85195, Word Loss: 1.89, Topo Loss: 0.41, Assm Loss: 0.29, Pred Loss: 0.82, Word: 97.91, Topo: 99.77, Assm: 98.88, PNorm: 364.01, GNorm: 38.99
[Train][30200] Alpha: 0.000, Beta: 0.000, Loss: 2.62, KL: 3059.84, MAE: 0.79392, Word Loss: 1.89, Topo Loss: 0.48, Assm Loss: 0.26, Pred Loss: 0.73, Word: 97.96, Topo: 99.70, Assm: 98.96, PNorm: 364.47, GNorm: 41.28
[Train][30300] Alpha: 0.000, Beta: 0.000, Loss: 2.76, KL: 3149.84, MAE: 0.77521, Word Loss: 2.07, Topo Loss: 0.39, Assm Loss: 0.30, Pred Loss: 0.70, Word: 97.86, Topo: 99.76, Assm: 98.69, PNorm: 364.87, GNorm: 44.91
[Train][30400] Alpha: 0.000, Beta: 0.000, Loss: 2.70, KL: 3072.02, MAE: 0.82600, Word Loss: 1.86, Topo Loss: 0.52, Assm Loss: 0.32, Pred Loss: 0.79, Word: 97.94, Topo: 99.70, Assm: 98.61, PNorm: 365.30, GNorm: 35.59
[Train][30500] Alpha: 0.000, Beta: 0.000, Loss: 2.81, KL: 3089.55, MAE: 0.86389, Word Loss: 2.06, Topo Loss: 0.43, Assm Loss: 0.32, Pred Loss: 0.85, Word: 97.82, Topo: 99.74, Assm: 98.73, PNorm: 365.72, GNorm: 46.37
[Train][30600] Alpha: 0.000, Beta: 0.000, Loss: 2.64, KL: 3105.38, MAE: 0.86669, Word Loss: 1.84, Topo Loss: 0.49, Assm Loss: 0.31, Pred Loss: 0.87, Word: 97.96, Topo: 99.74, Assm: 98.89, PNorm: 366.14, GNorm: 39.01
[Train][30700] Alpha: 0.000, Beta: 0.000, Loss: 2.69, KL: 3111.75, MAE: 0.89759, Word Loss: 1.78, Topo Loss: 0.59, Assm Loss: 0.32, Pred Loss: 0.93, Word: 98.01, Topo: 99.63, Assm: 98.74, PNorm: 366.59, GNorm: 30.48
[Train][30800] Alpha: 0.000, Beta: 0.000, Loss: 2.77, KL: 3107.86, MAE: 0.91821, Word Loss: 1.88, Topo Loss: 0.45, Assm Loss: 0.44, Pred Loss: 0.96, Word: 97.95, Topo: 99.75, Assm: 98.54, PNorm: 367.08, GNorm: 47.23
[Train][30900] Alpha: 0.000, Beta: 0.000, Loss: 2.90, KL: 3100.76, MAE: 0.85275, Word Loss: 1.82, Topo Loss: 0.60, Assm Loss: 0.48, Pred Loss: 0.83, Word: 98.02, Topo: 99.67, Assm: 98.27, PNorm: 367.63, GNorm: 50.00
[Train][31000] Alpha: 0.000, Beta: 0.000, Loss: 2.79, KL: 3102.40, MAE: 0.89078, Word Loss: 1.86, Topo Loss: 0.49, Assm Loss: 0.44, Pred Loss: 0.90, Word: 98.03, Topo: 99.70, Assm: 98.74, PNorm: 368.08, GNorm: 41.70
[Train][31100] Alpha: 0.000, Beta: 0.000, Loss: 2.62, KL: 3099.87, MAE: 0.91342, Word Loss: 1.78, Topo Loss: 0.45, Assm Loss: 0.39, Pred Loss: 0.96, Word: 98.14, Topo: 99.72, Assm: 98.41, PNorm: 368.53, GNorm: 50.00
[Train][31200] Alpha: 0.000, Beta: 0.000, Loss: 2.80, KL: 3049.24, MAE: 0.89338, Word Loss: 1.93, Topo Loss: 0.50, Assm Loss: 0.37, Pred Loss: 0.92, Word: 97.94, Topo: 99.72, Assm: 98.55, PNorm: 368.96, GNorm: 39.78
[Train][31300] Alpha: 0.000, Beta: 0.000, Loss: 2.69, KL: 3109.60, MAE: 0.84812, Word Loss: 1.98, Topo Loss: 0.32, Assm Loss: 0.39, Pred Loss: 0.82, Word: 97.90, Topo: 99.82, Assm: 98.63, PNorm: 369.29, GNorm: 50.00
[Train][31400] Alpha: 0.000, Beta: 0.000, Loss: 2.55, KL: 3120.77, MAE: 0.81790, Word Loss: 1.87, Topo Loss: 0.29, Assm Loss: 0.38, Pred Loss: 0.78, Word: 98.15, Topo: 99.83, Assm: 98.80, PNorm: 369.66, GNorm: 50.00
[Train][31500] Alpha: 0.000, Beta: 0.000, Loss: 2.69, KL: 3115.92, MAE: 0.87666, Word Loss: 1.72, Topo Loss: 0.61, Assm Loss: 0.36, Pred Loss: 0.88, Word: 98.03, Topo: 99.62, Assm: 98.91, PNorm: 370.13, GNorm: 50.00
[Train][31600] Alpha: 0.000, Beta: 0.000, Loss: 2.88, KL: 3171.48, MAE: 0.79229, Word Loss: 2.02, Topo Loss: 0.49, Assm Loss: 0.37, Pred Loss: 0.73, Word: 97.84, Topo: 99.69, Assm: 98.60, PNorm: 370.58, GNorm: 50.00
[Train][31700] Alpha: 0.000, Beta: 0.000, Loss: 2.61, KL: 3113.35, MAE: 0.77185, Word Loss: 1.82, Topo Loss: 0.46, Assm Loss: 0.32, Pred Loss: 0.70, Word: 98.07, Topo: 99.72, Assm: 98.75, PNorm: 370.99, GNorm: 50.00
[Train][31800] Alpha: 0.000, Beta: 0.000, Loss: 2.64, KL: 3103.24, MAE: 0.86952, Word Loss: 1.95, Topo Loss: 0.37, Assm Loss: 0.32, Pred Loss: 0.85, Word: 97.96, Topo: 99.76, Assm: 99.03, PNorm: 371.37, GNorm: 33.38
[Validation][881] Alpha: 0.000, Beta: 0.000, Loss: 18.06, KL: 1544.71, MAE: 0.79272, Word Loss: 13.00, Topo Loss: 3.28, Assm Loss: 1.79, Pred Loss: 0.72, Word: 87.65, Topo: 97.93, Assm: 92.55
[Train][31900] Alpha: 0.000, Beta: 0.000, Loss: 2.48, KL: 3122.91, MAE: 0.82176, Word Loss: 1.85, Topo Loss: 0.34, Assm Loss: 0.29, Pred Loss: 0.78, Word: 98.14, Topo: 99.80, Assm: 99.15, PNorm: 371.73, GNorm: 50.00
[Train][32000] Alpha: 0.000, Beta: 0.000, Loss: 2.01, KL: 3107.75, MAE: 0.87907, Word Loss: 1.46, Topo Loss: 0.26, Assm Loss: 0.28, Pred Loss: 0.87, Word: 98.41, Topo: 99.85, Assm: 98.83, PNorm: 372.03, GNorm: 46.58
[Train][32100] Alpha: 0.000, Beta: 0.000, Loss: 2.67, KL: 3118.71, MAE: 0.81652, Word Loss: 1.95, Topo Loss: 0.42, Assm Loss: 0.30, Pred Loss: 0.75, Word: 97.94, Topo: 99.76, Assm: 98.91, PNorm: 372.40, GNorm: 22.74
[Train][32200] Alpha: 0.000, Beta: 0.000, Loss: 2.59, KL: 3044.55, MAE: 0.82270, Word Loss: 1.87, Topo Loss: 0.41, Assm Loss: 0.31, Pred Loss: 0.79, Word: 98.04, Topo: 99.76, Assm: 98.96, PNorm: 372.79, GNorm: 50.00
[Train][32300] Alpha: 0.000, Beta: 0.000, Loss: 2.65, KL: 3112.98, MAE: 0.79810, Word Loss: 1.93, Topo Loss: 0.43, Assm Loss: 0.30, Pred Loss: 0.72, Word: 98.03, Topo: 99.76, Assm: 98.89, PNorm: 373.12, GNorm: 50.00
[Train][32400] Alpha: 0.000, Beta: 0.000, Loss: 2.62, KL: 3090.31, MAE: 0.78650, Word Loss: 1.88, Topo Loss: 0.44, Assm Loss: 0.30, Pred Loss: 0.71, Word: 97.98, Topo: 99.74, Assm: 98.95, PNorm: 373.53, GNorm: 39.34
[Train][32500] Alpha: 0.000, Beta: 0.000, Loss: 2.91, KL: 3144.02, MAE: 0.82456, Word Loss: 2.07, Topo Loss: 0.60, Assm Loss: 0.24, Pred Loss: 0.79, Word: 97.63, Topo: 99.73, Assm: 99.05, PNorm: 373.91, GNorm: 44.75
[Train][32600] Alpha: 0.000, Beta: 0.000, Loss: 3.13, KL: 3136.36, MAE: 0.85579, Word Loss: 2.09, Topo Loss: 0.51, Assm Loss: 0.53, Pred Loss: 0.83, Word: 97.83, Topo: 99.72, Assm: 98.29, PNorm: 374.30, GNorm: 41.97
[Train][32700] Alpha: 0.000, Beta: 0.000, Loss: 2.80, KL: 3056.10, MAE: 1.06622, Word Loss: 1.90, Topo Loss: 0.44, Assm Loss: 0.46, Pred Loss: 1.27, Word: 97.86, Topo: 99.73, Assm: 98.46, PNorm: 374.75, GNorm: 32.32
[Train][32800] Alpha: 0.000, Beta: 0.000, Loss: 2.54, KL: 3072.29, MAE: 0.82820, Word Loss: 1.82, Topo Loss: 0.44, Assm Loss: 0.29, Pred Loss: 0.78, Word: 98.11, Topo: 99.73, Assm: 98.89, PNorm: 375.11, GNorm: 31.04
[Train][32900] Alpha: 0.000, Beta: 0.000, Loss: 2.38, KL: 3127.08, MAE: 0.82540, Word Loss: 1.62, Topo Loss: 0.47, Assm Loss: 0.29, Pred Loss: 0.79, Word: 98.28, Topo: 99.73, Assm: 98.93, PNorm: 375.48, GNorm: 44.22
[Train][33000] Alpha: 0.000, Beta: 0.000, Loss: 2.55, KL: 3116.05, MAE: 0.86096, Word Loss: 1.77, Topo Loss: 0.45, Assm Loss: 0.33, Pred Loss: 0.86, Word: 98.14, Topo: 99.71, Assm: 98.79, PNorm: 375.90, GNorm: 50.00
[Train][33100] Alpha: 0.000, Beta: 0.000, Loss: 3.06, KL: 3081.02, MAE: 0.91400, Word Loss: 2.11, Topo Loss: 0.53, Assm Loss: 0.42, Pred Loss: 0.97, Word: 97.82, Topo: 99.71, Assm: 98.54, PNorm: 376.32, GNorm: 40.90
[Train][33200] Alpha: 0.000, Beta: 0.000, Loss: 2.59, KL: 3104.30, MAE: 0.86386, Word Loss: 1.70, Topo Loss: 0.51, Assm Loss: 0.39, Pred Loss: 0.86, Word: 98.21, Topo: 99.73, Assm: 98.62, PNorm: 376.69, GNorm: 34.15
[Train][33300] Alpha: 0.000, Beta: 0.000, Loss: 2.75, KL: 3078.58, MAE: 0.88292, Word Loss: 1.98, Topo Loss: 0.38, Assm Loss: 0.39, Pred Loss: 0.88, Word: 97.79, Topo: 99.77, Assm: 98.64, PNorm: 377.13, GNorm: 50.00
[Train][33400] Alpha: 0.000, Beta: 0.000, Loss: 2.75, KL: 3086.94, MAE: 0.90747, Word Loss: 1.90, Topo Loss: 0.46, Assm Loss: 0.39, Pred Loss: 0.93, Word: 97.82, Topo: 99.76, Assm: 98.59, PNorm: 377.52, GNorm: 31.46
[Train][33500] Alpha: 0.000, Beta: 0.000, Loss: 2.57, KL: 3077.24, MAE: 0.86027, Word Loss: 1.79, Topo Loss: 0.41, Assm Loss: 0.37, Pred Loss: 0.86, Word: 98.07, Topo: 99.75, Assm: 98.48, PNorm: 377.91, GNorm: 29.66
[Train][33600] Alpha: 0.000, Beta: 0.000, Loss: 2.51, KL: 3115.14, MAE: 0.86953, Word Loss: 1.72, Topo Loss: 0.38, Assm Loss: 0.41, Pred Loss: 0.88, Word: 98.14, Topo: 99.77, Assm: 98.65, PNorm: 378.27, GNorm: 34.98
[Train][33700] Alpha: 0.000, Beta: 0.000, Loss: 2.42, KL: 3139.96, MAE: 0.95147, Word Loss: 1.72, Topo Loss: 0.40, Assm Loss: 0.30, Pred Loss: 1.02, Word: 98.18, Topo: 99.79, Assm: 98.88, PNorm: 378.65, GNorm: 48.68
[Train][33800] Alpha: 0.000, Beta: 0.000, Loss: 2.38, KL: 3161.65, MAE: 0.89982, Word Loss: 1.61, Topo Loss: 0.46, Assm Loss: 0.31, Pred Loss: 0.93, Word: 98.27, Topo: 99.72, Assm: 98.91, PNorm: 379.04, GNorm: 50.00
