“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 122.00, KL: 590.90, MAE: 7.85863, Word Loss: 91.04, Topo Loss: 22.04, Assm Loss: 8.93, Pred Loss: 71.44, Word: 28.53, Topo: 83.05, Assm: 55.62, PNorm: 103.38, GNorm: 50.00
[Train][36700] Alpha: 0.000, Beta: 0.000, Loss: 5.64, KL: 2814.87, MAE: 0.79223, Word Loss: 3.84, Topo Loss: 1.14, Assm Loss: 0.67, Pred Loss: 0.72, Word: 95.69, Topo: 99.24, Assm: 97.52, PNorm: 404.32, GNorm: 34.72
[Train][36800] Alpha: 0.000, Beta: 0.000, Loss: 5.14, KL: 2775.30, MAE: 0.86134, Word Loss: 3.69, Topo Loss: 0.94, Assm Loss: 0.51, Pred Loss: 0.85, Word: 95.75, Topo: 99.40, Assm: 97.84, PNorm: 404.80, GNorm: 31.82
[Train][36900] Alpha: 0.000, Beta: 0.000, Loss: 4.78, KL: 2783.05, MAE: 0.88169, Word Loss: 3.48, Topo Loss: 0.87, Assm Loss: 0.44, Pred Loss: 0.88, Word: 95.87, Topo: 99.44, Assm: 98.14, PNorm: 405.17, GNorm: 36.05
[Train][37000] Alpha: 0.000, Beta: 0.000, Loss: 4.72, KL: 2846.71, MAE: 0.79541, Word Loss: 3.57, Topo Loss: 0.71, Assm Loss: 0.44, Pred Loss: 0.72, Word: 95.91, Topo: 99.54, Assm: 98.34, PNorm: 405.61, GNorm: 38.49
[Train][37100] Alpha: 0.000, Beta: 0.000, Loss: 4.99, KL: 2825.86, MAE: 0.85050, Word Loss: 3.70, Topo Loss: 0.80, Assm Loss: 0.48, Pred Loss: 0.81, Word: 95.87, Topo: 99.47, Assm: 98.01, PNorm: 406.02, GNorm: 41.58
[Train][37200] Alpha: 0.000, Beta: 0.000, Loss: 4.60, KL: 2826.16, MAE: 0.76089, Word Loss: 3.28, Topo Loss: 0.77, Assm Loss: 0.55, Pred Loss: 0.66, Word: 96.11, Topo: 99.50, Assm: 98.22, PNorm: 406.47, GNorm: 50.00
[Train][37300] Alpha: 0.000, Beta: 0.000, Loss: 4.81, KL: 2875.90, MAE: 0.75192, Word Loss: 3.50, Topo Loss: 0.90, Assm Loss: 0.41, Pred Loss: 0.66, Word: 95.99, Topo: 99.45, Assm: 98.51, PNorm: 406.87, GNorm: 45.73
[Train][37400] Alpha: 0.000, Beta: 0.000, Loss: 4.56, KL: 2795.67, MAE: 0.79559, Word Loss: 3.22, Topo Loss: 0.80, Assm Loss: 0.53, Pred Loss: 0.71, Word: 96.14, Topo: 99.46, Assm: 98.02, PNorm: 407.32, GNorm: 32.17
[Train][37500] Alpha: 0.000, Beta: 0.000, Loss: 5.03, KL: 2878.95, MAE: 0.81009, Word Loss: 3.66, Topo Loss: 0.92, Assm Loss: 0.45, Pred Loss: 0.75, Word: 95.85, Topo: 99.43, Assm: 98.36, PNorm: 407.71, GNorm: 50.00
[Train][37600] Alpha: 0.000, Beta: 0.000, Loss: 4.76, KL: 2851.61, MAE: 0.78362, Word Loss: 3.45, Topo Loss: 0.85, Assm Loss: 0.46, Pred Loss: 0.70, Word: 95.84, Topo: 99.41, Assm: 98.06, PNorm: 408.14, GNorm: 47.61
[Train][37700] Alpha: 0.000, Beta: 0.000, Loss: 5.09, KL: 2864.35, MAE: 0.79220, Word Loss: 3.78, Topo Loss: 0.83, Assm Loss: 0.47, Pred Loss: 0.72, Word: 95.68, Topo: 99.47, Assm: 98.17, PNorm: 408.54, GNorm: 34.40
[Train][37800] Alpha: 0.000, Beta: 0.000, Loss: 4.58, KL: 2824.33, MAE: 0.76643, Word Loss: 3.28, Topo Loss: 0.78, Assm Loss: 0.52, Pred Loss: 0.67, Word: 96.31, Topo: 99.48, Assm: 98.04, PNorm: 408.91, GNorm: 34.84
[Train][37900] Alpha: 0.000, Beta: 0.000, Loss: 4.49, KL: 2854.72, MAE: 0.82170, Word Loss: 3.28, Topo Loss: 0.77, Assm Loss: 0.43, Pred Loss: 0.76, Word: 96.30, Topo: 99.50, Assm: 98.16, PNorm: 409.31, GNorm: 26.85
[Train][38000] Alpha: 0.000, Beta: 0.000, Loss: 4.89, KL: 2913.73, MAE: 0.77205, Word Loss: 3.57, Topo Loss: 0.84, Assm Loss: 0.48, Pred Loss: 0.70, Word: 95.98, Topo: 99.48, Assm: 97.97, PNorm: 409.70, GNorm: 50.00
[Train][38100] Alpha: 0.000, Beta: 0.000, Loss: 4.59, KL: 2855.97, MAE: 0.85351, Word Loss: 3.33, Topo Loss: 0.74, Assm Loss: 0.53, Pred Loss: 0.82, Word: 96.12, Topo: 99.52, Assm: 97.79, PNorm: 410.17, GNorm: 38.93
[Train][38200] Alpha: 0.000, Beta: 0.000, Loss: 4.84, KL: 2862.40, MAE: 0.87089, Word Loss: 3.55, Topo Loss: 0.79, Assm Loss: 0.50, Pred Loss: 0.86, Word: 96.06, Topo: 99.48, Assm: 98.05, PNorm: 410.55, GNorm: 49.67
[Train][38300] Alpha: 0.000, Beta: 0.000, Loss: 4.99, KL: 2880.44, MAE: 0.76306, Word Loss: 3.56, Topo Loss: 0.99, Assm Loss: 0.45, Pred Loss: 0.66, Word: 95.85, Topo: 99.37, Assm: 98.20, PNorm: 410.98, GNorm: 50.00
[Train][38400] Alpha: 0.000, Beta: 0.000, Loss: 4.58, KL: 2850.35, MAE: 0.80846, Word Loss: 3.42, Topo Loss: 0.67, Assm Loss: 0.49, Pred Loss: 0.73, Word: 96.04, Topo: 99.57, Assm: 97.97, PNorm: 411.40, GNorm: 50.00
[Train][38500] Alpha: 0.000, Beta: 0.000, Loss: 4.83, KL: 2865.70, MAE: 0.78322, Word Loss: 3.62, Topo Loss: 0.80, Assm Loss: 0.42, Pred Loss: 0.70, Word: 95.83, Topo: 99.50, Assm: 98.35, PNorm: 411.82, GNorm: 37.98
[Train][38600] Alpha: 0.000, Beta: 0.000, Loss: 4.84, KL: 2925.36, MAE: 0.77812, Word Loss: 3.59, Topo Loss: 0.88, Assm Loss: 0.37, Pred Loss: 0.69, Word: 95.74, Topo: 99.45, Assm: 98.42, PNorm: 412.22, GNorm: 34.36
[Train][38700] Alpha: 0.000, Beta: 0.000, Loss: 4.98, KL: 2926.04, MAE: 0.75737, Word Loss: 3.61, Topo Loss: 0.97, Assm Loss: 0.39, Pred Loss: 0.66, Word: 95.91, Topo: 99.42, Assm: 98.38, PNorm: 412.63, GNorm: 45.26
[Train][38800] Alpha: 0.000, Beta: 0.000, Loss: 5.06, KL: 2901.98, MAE: 0.83488, Word Loss: 3.80, Topo Loss: 0.79, Assm Loss: 0.47, Pred Loss: 0.80, Word: 95.63, Topo: 99.47, Assm: 98.18, PNorm: 413.04, GNorm: 49.64
[Train][38900] Alpha: 0.000, Beta: 0.000, Loss: 4.84, KL: 2884.73, MAE: 0.78808, Word Loss: 3.48, Topo Loss: 0.79, Assm Loss: 0.58, Pred Loss: 0.70, Word: 95.73, Topo: 99.51, Assm: 97.99, PNorm: 413.43, GNorm: 30.66
[Train][39000] Alpha: 0.000, Beta: 0.000, Loss: 4.86, KL: 2946.76, MAE: 0.87085, Word Loss: 3.50, Topo Loss: 0.81, Assm Loss: 0.55, Pred Loss: 0.87, Word: 95.86, Topo: 99.48, Assm: 97.84, PNorm: 413.84, GNorm: 50.00
[Train][39100] Alpha: 0.000, Beta: 0.000, Loss: 4.68, KL: 2945.47, MAE: 0.88272, Word Loss: 3.44, Topo Loss: 0.76, Assm Loss: 0.48, Pred Loss: 0.91, Word: 95.95, Topo: 99.49, Assm: 98.15, PNorm: 414.25, GNorm: 41.22
[Train][39200] Alpha: 0.000, Beta: 0.000, Loss: 4.65, KL: 2932.77, MAE: 0.93207, Word Loss: 3.45, Topo Loss: 0.70, Assm Loss: 0.49, Pred Loss: 0.98, Word: 95.91, Topo: 99.57, Assm: 97.99, PNorm: 414.68, GNorm: 50.00
[Train][39300] Alpha: 0.000, Beta: 0.000, Loss: 4.79, KL: 2910.98, MAE: 0.89321, Word Loss: 3.44, Topo Loss: 0.82, Assm Loss: 0.53, Pred Loss: 0.92, Word: 96.10, Topo: 99.51, Assm: 97.98, PNorm: 415.11, GNorm: 37.91
[Train][39400] Alpha: 0.000, Beta: 0.000, Loss: 5.32, KL: 2908.16, MAE: 0.88323, Word Loss: 3.89, Topo Loss: 0.87, Assm Loss: 0.55, Pred Loss: 0.89, Word: 95.50, Topo: 99.46, Assm: 97.86, PNorm: 415.55, GNorm: 46.09
[Train][39500] Alpha: 0.000, Beta: 0.000, Loss: 4.98, KL: 2891.74, MAE: 0.94648, Word Loss: 3.65, Topo Loss: 0.83, Assm Loss: 0.50, Pred Loss: 1.02, Word: 95.83, Topo: 99.46, Assm: 98.01, PNorm: 415.99, GNorm: 49.47
[Train][39600] Alpha: 0.000, Beta: 0.000, Loss: 4.82, KL: 2883.86, MAE: 0.81662, Word Loss: 3.52, Topo Loss: 0.76, Assm Loss: 0.54, Pred Loss: 0.77, Word: 95.98, Topo: 99.54, Assm: 97.92, PNorm: 416.40, GNorm: 44.75
[Train][39700] Alpha: 0.000, Beta: 0.000, Loss: 4.68, KL: 2888.80, MAE: 0.86072, Word Loss: 3.39, Topo Loss: 0.84, Assm Loss: 0.44, Pred Loss: 0.83, Word: 96.12, Topo: 99.47, Assm: 98.24, PNorm: 416.79, GNorm: 50.00
[Train][39800] Alpha: 0.000, Beta: 0.000, Loss: 4.70, KL: 2903.08, MAE: 0.89107, Word Loss: 3.39, Topo Loss: 0.84, Assm Loss: 0.47, Pred Loss: 0.89, Word: 96.08, Topo: 99.44, Assm: 98.14, PNorm: 417.25, GNorm: 39.74
[Train][39900] Alpha: 0.000, Beta: 0.000, Loss: 5.11, KL: 2883.81, MAE: 0.84391, Word Loss: 3.85, Topo Loss: 0.78, Assm Loss: 0.48, Pred Loss: 0.79, Word: 95.64, Topo: 99.48, Assm: 98.10, PNorm: 417.65, GNorm: 42.57
[Train][40000] Alpha: 0.000, Beta: 0.000, Loss: 5.24, KL: 2909.51, MAE: 0.93858, Word Loss: 3.86, Topo Loss: 0.88, Assm Loss: 0.50, Pred Loss: 0.98, Word: 95.74, Topo: 99.48, Assm: 97.98, PNorm: 418.09, GNorm: 41.88
learning rate: 0.000729
[Train][40100] Alpha: 0.000, Beta: 0.002, Loss: 8.91, KL: 1901.50, MAE: 1.07349, Word Loss: 3.69, Topo Loss: 0.90, Assm Loss: 0.51, Pred Loss: 1.31, Word: 95.80, Topo: 99.42, Assm: 98.01, PNorm: 416.65, GNorm: 50.00
[Train][40200] Alpha: 0.000, Beta: 0.002, Loss: 7.61, KL: 1561.83, MAE: 1.05762, Word Loss: 3.33, Topo Loss: 0.73, Assm Loss: 0.42, Pred Loss: 1.25, Word: 96.16, Topo: 99.52, Assm: 98.31, PNorm: 416.14, GNorm: 28.67
[Validation][881] Alpha: 0.000, Beta: 0.002, Loss: 7.08, KL: 720.57, MAE: 1.04113, Word Loss: 4.23, Topo Loss: 0.95, Assm Loss: 0.46, Pred Loss: 1.22, Word: 93.19, Topo: 99.02, Assm: 96.70
[Train][40300] Alpha: 0.000, Beta: 0.002, Loss: 6.93, KL: 1395.99, MAE: 1.04792, Word Loss: 3.06, Topo Loss: 0.71, Assm Loss: 0.37, Pred Loss: 1.24, Word: 96.47, Topo: 99.54, Assm: 98.60, PNorm: 415.84, GNorm: 49.97
[Train][40400] Alpha: 0.000, Beta: 0.002, Loss: 6.81, KL: 1341.01, MAE: 1.08283, Word Loss: 3.12, Topo Loss: 0.69, Assm Loss: 0.32, Pred Loss: 1.33, Word: 96.38, Topo: 99.54, Assm: 98.69, PNorm: 415.68, GNorm: 47.12
[Train][40500] Alpha: 0.000, Beta: 0.002, Loss: 6.69, KL: 1273.77, MAE: 1.09209, Word Loss: 3.15, Topo Loss: 0.64, Assm Loss: 0.35, Pred Loss: 1.34, Word: 96.37, Topo: 99.58, Assm: 98.65, PNorm: 415.66, GNorm: 36.74
[Train][40600] Alpha: 0.000, Beta: 0.002, Loss: 6.46, KL: 1209.55, MAE: 1.06738, Word Loss: 2.87, Topo Loss: 0.77, Assm Loss: 0.40, Pred Loss: 1.26, Word: 96.64, Topo: 99.51, Assm: 98.38, PNorm: 415.67, GNorm: 37.43
[Train][40700] Alpha: 0.000, Beta: 0.002, Loss: 6.79, KL: 1182.57, MAE: 1.02309, Word Loss: 3.29, Topo Loss: 0.76, Assm Loss: 0.38, Pred Loss: 1.22, Word: 96.09, Topo: 99.51, Assm: 98.52, PNorm: 415.75, GNorm: 42.80
[Train][40800] Alpha: 0.000, Beta: 0.002, Loss: 6.69, KL: 1179.78, MAE: 1.04637, Word Loss: 3.24, Topo Loss: 0.72, Assm Loss: 0.38, Pred Loss: 1.24, Word: 96.35, Topo: 99.55, Assm: 98.60, PNorm: 415.89, GNorm: 25.99
[Train][40900] Alpha: 0.000, Beta: 0.002, Loss: 6.71, KL: 1137.86, MAE: 1.06128, Word Loss: 3.15, Topo Loss: 0.73, Assm Loss: 0.55, Pred Loss: 1.28, Word: 96.43, Topo: 99.55, Assm: 98.16, PNorm: 416.03, GNorm: 28.19
[Train][41000] Alpha: 0.000, Beta: 0.002, Loss: 5.98, KL: 1097.12, MAE: 1.03950, Word Loss: 2.78, Topo Loss: 0.61, Assm Loss: 0.40, Pred Loss: 1.23, Word: 96.78, Topo: 99.61, Assm: 98.35, PNorm: 416.14, GNorm: 28.49
[Train][41100] Alpha: 0.000, Beta: 0.002, Loss: 6.68, KL: 1091.37, MAE: 1.03623, Word Loss: 3.27, Topo Loss: 0.75, Assm Loss: 0.47, Pred Loss: 1.20, Word: 96.24, Topo: 99.52, Assm: 98.22, PNorm: 416.32, GNorm: 50.00
[Train][41200] Alpha: 0.000, Beta: 0.002, Loss: 6.38, KL: 1080.01, MAE: 0.99327, Word Loss: 3.05, Topo Loss: 0.75, Assm Loss: 0.41, Pred Loss: 1.15, Word: 96.47, Topo: 99.55, Assm: 98.44, PNorm: 416.51, GNorm: 28.16
[Train][41300] Alpha: 0.000, Beta: 0.002, Loss: 6.50, KL: 1070.84, MAE: 1.04181, Word Loss: 3.15, Topo Loss: 0.76, Assm Loss: 0.44, Pred Loss: 1.24, Word: 96.27, Topo: 99.52, Assm: 98.09, PNorm: 416.68, GNorm: 49.30
[Train][41400] Alpha: 0.000, Beta: 0.002, Loss: 6.65, KL: 1037.67, MAE: 1.06897, Word Loss: 3.37, Topo Loss: 0.79, Assm Loss: 0.41, Pred Loss: 1.27, Word: 96.22, Topo: 99.50, Assm: 98.38, PNorm: 416.90, GNorm: 39.77
[Train][41500] Alpha: 0.000, Beta: 0.002, Loss: 6.53, KL: 1039.64, MAE: 1.03483, Word Loss: 3.30, Topo Loss: 0.73, Assm Loss: 0.41, Pred Loss: 1.22, Word: 96.23, Topo: 99.52, Assm: 98.45, PNorm: 417.07, GNorm: 34.69
[Train][41600] Alpha: 0.000, Beta: 0.002, Loss: 6.47, KL: 1035.73, MAE: 1.03914, Word Loss: 3.16, Topo Loss: 0.82, Assm Loss: 0.43, Pred Loss: 1.22, Word: 96.43, Topo: 99.47, Assm: 98.35, PNorm: 417.31, GNorm: 50.00
[Train][41700] Alpha: 0.000, Beta: 0.002, Loss: 6.43, KL: 995.98, MAE: 1.10447, Word Loss: 3.23, Topo Loss: 0.77, Assm Loss: 0.44, Pred Loss: 1.34, Word: 96.20, Topo: 99.53, Assm: 98.25, PNorm: 417.52, GNorm: 50.00
[Train][41800] Alpha: 0.000, Beta: 0.002, Loss: 6.48, KL: 998.78, MAE: 1.09634, Word Loss: 3.27, Topo Loss: 0.73, Assm Loss: 0.49, Pred Loss: 1.36, Word: 96.29, Topo: 99.53, Assm: 98.17, PNorm: 417.78, GNorm: 50.00
[Train][41900] Alpha: 0.000, Beta: 0.002, Loss: 6.39, KL: 951.46, MAE: 1.14227, Word Loss: 3.32, Topo Loss: 0.70, Assm Loss: 0.47, Pred Loss: 1.46, Word: 96.22, Topo: 99.57, Assm: 98.15, PNorm: 417.98, GNorm: 28.33
[Train][42000] Alpha: 0.000, Beta: 0.002, Loss: 6.09, KL: 947.32, MAE: 1.09015, Word Loss: 3.02, Topo Loss: 0.79, Assm Loss: 0.39, Pred Loss: 1.34, Word: 96.45, Topo: 99.50, Assm: 98.38, PNorm: 418.16, GNorm: 45.44
[Train][42100] Alpha: 0.000, Beta: 0.004, Loss: 8.38, KL: 863.07, MAE: 1.11413, Word Loss: 3.53, Topo Loss: 0.90, Assm Loss: 0.49, Pred Loss: 1.37, Word: 95.99, Topo: 99.43, Assm: 98.06, PNorm: 418.31, GNorm: 49.67
[Train][42200] Alpha: 0.000, Beta: 0.004, Loss: 8.12, KL: 799.70, MAE: 1.13890, Word Loss: 3.61, Topo Loss: 0.83, Assm Loss: 0.48, Pred Loss: 1.42, Word: 95.73, Topo: 99.47, Assm: 98.00, PNorm: 418.47, GNorm: 37.76
[Train][42300] Alpha: 0.000, Beta: 0.004, Loss: 7.87, KL: 763.73, MAE: 1.09661, Word Loss: 3.50, Topo Loss: 0.82, Assm Loss: 0.50, Pred Loss: 1.34, Word: 96.01, Topo: 99.47, Assm: 98.10, PNorm: 418.71, GNorm: 22.87
[Train][42400] Alpha: 0.000, Beta: 0.004, Loss: 7.85, KL: 747.12, MAE: 1.11150, Word Loss: 3.46, Topo Loss: 0.88, Assm Loss: 0.52, Pred Loss: 1.41, Word: 95.99, Topo: 99.47, Assm: 97.89, PNorm: 418.93, GNorm: 39.95
[Train][42500] Alpha: 0.000, Beta: 0.004, Loss: 7.50, KL: 727.08, MAE: 1.05685, Word Loss: 3.32, Topo Loss: 0.82, Assm Loss: 0.45, Pred Loss: 1.25, Word: 96.06, Topo: 99.45, Assm: 98.28, PNorm: 419.16, GNorm: 28.90
[Train][42600] Alpha: 0.000, Beta: 0.004, Loss: 7.54, KL: 709.43, MAE: 1.09172, Word Loss: 3.39, Topo Loss: 0.88, Assm Loss: 0.43, Pred Loss: 1.35, Word: 96.12, Topo: 99.46, Assm: 98.25, PNorm: 419.35, GNorm: 33.74
[Train][42700] Alpha: 0.000, Beta: 0.004, Loss: 7.62, KL: 691.82, MAE: 1.04462, Word Loss: 3.36, Topo Loss: 0.99, Assm Loss: 0.51, Pred Loss: 1.25, Word: 96.11, Topo: 99.35, Assm: 98.00, PNorm: 419.62, GNorm: 38.21
[Train][42800] Alpha: 0.000, Beta: 0.004, Loss: 7.70, KL: 674.54, MAE: 1.08507, Word Loss: 3.63, Topo Loss: 0.88, Assm Loss: 0.50, Pred Loss: 1.34, Word: 95.80, Topo: 99.44, Assm: 98.01, PNorm: 419.83, GNorm: 24.74
[Train][42900] Alpha: 0.000, Beta: 0.004, Loss: 7.62, KL: 672.66, MAE: 1.07888, Word Loss: 3.57, Topo Loss: 0.81, Assm Loss: 0.55, Pred Loss: 1.29, Word: 95.73, Topo: 99.48, Assm: 97.96, PNorm: 420.07, GNorm: 50.00
[Train][43000] Alpha: 0.000, Beta: 0.004, Loss: 7.59, KL: 656.79, MAE: 1.06124, Word Loss: 3.50, Topo Loss: 0.92, Assm Loss: 0.55, Pred Loss: 1.27, Word: 95.85, Topo: 99.41, Assm: 97.88, PNorm: 420.35, GNorm: 32.57
[Train][43100] Alpha: 0.000, Beta: 0.004, Loss: 7.64, KL: 658.38, MAE: 1.13541, Word Loss: 3.63, Topo Loss: 0.87, Assm Loss: 0.51, Pred Loss: 1.46, Word: 95.81, Topo: 99.44, Assm: 97.95, PNorm: 420.62, GNorm: 28.76
[Train][43200] Alpha: 0.000, Beta: 0.004, Loss: 7.53, KL: 647.96, MAE: 1.14027, Word Loss: 3.55, Topo Loss: 0.98, Assm Loss: 0.42, Pred Loss: 1.48, Word: 95.91, Topo: 99.41, Assm: 98.27, PNorm: 420.84, GNorm: 37.65
[Train][43300] Alpha: 0.000, Beta: 0.004, Loss: 7.48, KL: 637.74, MAE: 1.11439, Word Loss: 3.54, Topo Loss: 0.84, Assm Loss: 0.55, Pred Loss: 1.39, Word: 95.92, Topo: 99.49, Assm: 97.83, PNorm: 421.06, GNorm: 38.19
[Train][43400] Alpha: 0.000, Beta: 0.004, Loss: 7.58, KL: 627.59, MAE: 1.17065, Word Loss: 3.65, Topo Loss: 0.86, Assm Loss: 0.55, Pred Loss: 1.55, Word: 95.78, Topo: 99.42, Assm: 98.03, PNorm: 421.34, GNorm: 37.21
[Train][43500] Alpha: 0.000, Beta: 0.004, Loss: 7.52, KL: 623.94, MAE: 1.13023, Word Loss: 3.54, Topo Loss: 0.99, Assm Loss: 0.50, Pred Loss: 1.47, Word: 95.85, Topo: 99.40, Assm: 97.99, PNorm: 421.60, GNorm: 42.10
[Train][43600] Alpha: 0.000, Beta: 0.004, Loss: 7.14, KL: 608.53, MAE: 1.15493, Word Loss: 3.38, Topo Loss: 0.82, Assm Loss: 0.52, Pred Loss: 1.46, Word: 96.12, Topo: 99.47, Assm: 98.02, PNorm: 421.85, GNorm: 50.00
[Train][43700] Alpha: 0.000, Beta: 0.004, Loss: 6.41, KL: 594.99, MAE: 1.11896, Word Loss: 2.91, Topo Loss: 0.72, Assm Loss: 0.41, Pred Loss: 1.44, Word: 96.65, Topo: 99.55, Assm: 98.45, PNorm: 422.08, GNorm: 50.00
[Train][43800] Alpha: 0.000, Beta: 0.004, Loss: 6.39, KL: 590.13, MAE: 1.14334, Word Loss: 2.89, Topo Loss: 0.74, Assm Loss: 0.40, Pred Loss: 1.47, Word: 96.65, Topo: 99.49, Assm: 98.41, PNorm: 422.52, GNorm: 37.15
[Train][43900] Alpha: 0.000, Beta: 0.004, Loss: 6.07, KL: 577.78, MAE: 1.10791, Word Loss: 2.78, Topo Loss: 0.59, Assm Loss: 0.38, Pred Loss: 1.36, Word: 96.70, Topo: 99.64, Assm: 98.56, PNorm: 422.76, GNorm: 34.22
[Train][44000] Alpha: 0.000, Beta: 0.004, Loss: 6.00, KL: 572.35, MAE: 1.10687, Word Loss: 2.61, Topo Loss: 0.68, Assm Loss: 0.42, Pred Loss: 1.41, Word: 96.94, Topo: 99.55, Assm: 98.22, PNorm: 423.02, GNorm: 34.69
[Train][44100] Alpha: 0.000, Beta: 0.006, Loss: 7.42, KL: 550.30, MAE: 1.11038, Word Loss: 2.94, Topo Loss: 0.75, Assm Loss: 0.43, Pred Loss: 1.41, Word: 96.57, Topo: 99.54, Assm: 98.13, PNorm: 423.23, GNorm: 50.00
[Train][44200] Alpha: 0.000, Beta: 0.006, Loss: 7.21, KL: 516.69, MAE: 1.11948, Word Loss: 2.96, Topo Loss: 0.78, Assm Loss: 0.37, Pred Loss: 1.40, Word: 96.52, Topo: 99.50, Assm: 98.50, PNorm: 423.44, GNorm: 25.26
[Train][44300] Alpha: 0.000, Beta: 0.006, Loss: 6.93, KL: 506.06, MAE: 1.05738, Word Loss: 2.78, Topo Loss: 0.69, Assm Loss: 0.42, Pred Loss: 1.30, Word: 96.70, Topo: 99.59, Assm: 98.43, PNorm: 423.64, GNorm: 41.24
[Train][44400] Alpha: 0.000, Beta: 0.006, Loss: 7.10, KL: 493.43, MAE: 1.11344, Word Loss: 2.93, Topo Loss: 0.70, Assm Loss: 0.51, Pred Loss: 1.42, Word: 96.69, Topo: 99.59, Assm: 98.03, PNorm: 423.87, GNorm: 45.53
[Train][44500] Alpha: 0.000, Beta: 0.006, Loss: 6.96, KL: 487.67, MAE: 1.09610, Word Loss: 2.82, Topo Loss: 0.72, Assm Loss: 0.50, Pred Loss: 1.35, Word: 96.64, Topo: 99.54, Assm: 98.15, PNorm: 424.12, GNorm: 26.71
[Train][44600] Alpha: 0.000, Beta: 0.006, Loss: 7.28, KL: 486.07, MAE: 1.11062, Word Loss: 3.15, Topo Loss: 0.76, Assm Loss: 0.46, Pred Loss: 1.39, Word: 96.23, Topo: 99.54, Assm: 98.31, PNorm: 424.39, GNorm: 33.91
[Train][44700] Alpha: 0.000, Beta: 0.006, Loss: 7.40, KL: 484.07, MAE: 1.08374, Word Loss: 3.21, Topo Loss: 0.77, Assm Loss: 0.52, Pred Loss: 1.33, Word: 96.37, Topo: 99.50, Assm: 97.86, PNorm: 424.70, GNorm: 36.85
[Train][44800] Alpha: 0.000, Beta: 0.006, Loss: 7.25, KL: 473.40, MAE: 1.12935, Word Loss: 3.02, Topo Loss: 0.87, Assm Loss: 0.52, Pred Loss: 1.45, Word: 96.44, Topo: 99.44, Assm: 98.01, PNorm: 425.00, GNorm: 27.95
[Train][44900] Alpha: 0.000, Beta: 0.006, Loss: 7.02, KL: 475.02, MAE: 1.12746, Word Loss: 2.93, Topo Loss: 0.76, Assm Loss: 0.48, Pred Loss: 1.44, Word: 96.60, Topo: 99.52, Assm: 98.33, PNorm: 425.26, GNorm: 33.87
[Train][45000] Alpha: 0.000, Beta: 0.006, Loss: 7.03, KL: 459.32, MAE: 1.13622, Word Loss: 3.04, Topo Loss: 0.77, Assm Loss: 0.45, Pred Loss: 1.48, Word: 96.56, Topo: 99.54, Assm: 98.26, PNorm: 425.52, GNorm: 39.04
[Train][45100] Alpha: 0.000, Beta: 0.006, Loss: 7.22, KL: 470.22, MAE: 1.12956, Word Loss: 3.16, Topo Loss: 0.73, Assm Loss: 0.51, Pred Loss: 1.43, Word: 96.30, Topo: 99.55, Assm: 98.26, PNorm: 425.83, GNorm: 37.21
[Train][45200] Alpha: 0.000, Beta: 0.006, Loss: 6.83, KL: 451.62, MAE: 1.10722, Word Loss: 2.84, Topo Loss: 0.75, Assm Loss: 0.53, Pred Loss: 1.35, Word: 96.77, Topo: 99.55, Assm: 97.98, PNorm: 426.11, GNorm: 37.05
[Train][45300] Alpha: 0.000, Beta: 0.006, Loss: 6.83, KL: 446.77, MAE: 1.08071, Word Loss: 2.95, Topo Loss: 0.72, Assm Loss: 0.47, Pred Loss: 1.34, Word: 96.53, Topo: 99.54, Assm: 98.12, PNorm: 426.39, GNorm: 35.11
[Train][45400] Alpha: 0.000, Beta: 0.006, Loss: 6.83, KL: 445.98, MAE: 1.15592, Word Loss: 2.99, Topo Loss: 0.67, Assm Loss: 0.49, Pred Loss: 1.52, Word: 96.51, Topo: 99.56, Assm: 98.10, PNorm: 426.67, GNorm: 20.78
[Train][45500] Alpha: 0.000, Beta: 0.006, Loss: 6.84, KL: 441.25, MAE: 1.09242, Word Loss: 3.02, Topo Loss: 0.75, Assm Loss: 0.43, Pred Loss: 1.38, Word: 96.62, Topo: 99.53, Assm: 98.24, PNorm: 426.94, GNorm: 50.00
[Train][45600] Alpha: 0.000, Beta: 0.006, Loss: 6.62, KL: 436.65, MAE: 1.09326, Word Loss: 2.86, Topo Loss: 0.76, Assm Loss: 0.37, Pred Loss: 1.36, Word: 96.58, Topo: 99.52, Assm: 98.57, PNorm: 427.19, GNorm: 31.88
[Train][45700] Alpha: 0.000, Beta: 0.006, Loss: 7.13, KL: 436.09, MAE: 1.10874, Word Loss: 3.13, Topo Loss: 0.80, Assm Loss: 0.59, Pred Loss: 1.43, Word: 96.43, Topo: 99.46, Assm: 97.97, PNorm: 427.48, GNorm: 47.12
[Train][45800] Alpha: 0.000, Beta: 0.006, Loss: 6.93, KL: 430.92, MAE: 1.15871, Word Loss: 3.10, Topo Loss: 0.72, Assm Loss: 0.53, Pred Loss: 1.50, Word: 96.41, Topo: 99.56, Assm: 97.98, PNorm: 427.76, GNorm: 30.56
[Train][45900] Alpha: 0.000, Beta: 0.006, Loss: 6.74, KL: 421.62, MAE: 1.08940, Word Loss: 2.85, Topo Loss: 0.81, Assm Loss: 0.56, Pred Loss: 1.37, Word: 96.68, Topo: 99.48, Assm: 97.99, PNorm: 428.06, GNorm: 42.19
